grad_inc_std/t=0,grad_inc_std/t=1,grad_inc_std/t=2,grad_inc_std/t=3,grad_inc_std/t=4,grad_inc_std/t=5,grad_inc_std/t=6,grad_inc_std/t=7,grad_inc_std/t=8,grad_inc_std/t=9,grad_inc_std/t=10,grad_inc_std/t=11,grad_inc_std/t=12,grad_inc_std/t=13,grad_inc_std/t=14,grad_inc_std/t=15,grad_inc_std/t=16,grad_inc_std/t=17,grad_inc_std/t=18,grad_inc_std/t=19,grad_inc_std/t=20,grad_inc_std/t=21,grad_inc_std/t=22,grad_inc_std/t=23,grad_inc_std/t=24,grad_inc_std/t=25,grad_inc_std/t=26,grad_inc_std/t=27,grad_inc_std/t=28,grad_inc_std/t=29,grad_inc_std/t=30,grad_inc_std/t=31,grad_inc_std/t=32,grad_inc_std/t=33,grad_inc_std/t=34,grad_inc_std/t=35,grad_inc_std/t=36,grad_inc_std/t=37,grad_inc_std/t=38,grad_inc_std/t=39,grad_inc_std/t=40,grad_inc_std/t=41,grad_inc_std/t=42,grad_inc_std/t=43,grad_inc_std/t=44,grad_inc_std/t=45,grad_inc_std/t=46,grad_inc_std/t=47
1.4340034178239385e-08,1.4451082249631807e-08,1.8009806404476647e-08,1.527365443006804e-08,1.512899780019351e-08,1.330382774259025e-08,1.531921090090304e-08,1.3900245858737964e-08,1.0728179892371864e-08,1.7306620972057487e-08,1.2106711332234384e-08,1.558954918980475e-08,1.4672507391612741e-08,1.308086261844885e-08,1.69686172591035e-08,1.5809787489399625e-08,1.4133542342951873e-08,1.0515873958251108e-08,1.8062093850164117e-08,1.3222696482300306e-08,1.183636796583788e-08,1.3972780959923495e-08,1.259261444212326e-08,9.078397999837474e-09,1.2347852467952312e-08,1.0065190009857222e-08,1.0458705719371053e-08,1.2044542566369018e-08,1.0169301269736684e-08,1.040801890311906e-08,9.68539211893948e-09,1.1207659569121478e-08,1.1606285561727817e-08,1.391142575384178e-08,1.372270155599049e-08,1.1556874839977995e-08,1.1805453250627989e-08,1.2646424595593246e-08,1.3399938593181012e-08,1.4744665345275985e-08,1.9717617331207702e-08,1.6452367052697356e-08,1.6297575418510365e-08,2.300505104170427e-08,2.2499339634062944e-08,2.4353317820793463e-08,3.405063958884626e-08,4.965616989113856e-08
2.937320317406455e-08,4.168399139892077e-08,2.6664595834127045e-08,4.476746704249172e-08,2.677897377133764e-08,2.4788167190121978e-08,3.463310031543836e-08,2.6845157805744145e-08,2.439945355158115e-08,3.141836107446471e-08,2.680005941998659e-08,2.36938643977057e-08,4.075048554973094e-08,2.9539434795937627e-08,2.0560905250173015e-08,2.41757011446066e-08,3.2376889178830976e-08,2.879875620256021e-08,2.413934388908971e-08,1.848478144564542e-08,2.3437695331424507e-08,2.284289070110976e-08,2.249431235322098e-08,2.7004000757016153e-08,2.466711764060286e-08,2.6231990483950977e-08,2.0966271221023716e-08,1.9090379916465293e-08,2.6788696765251885e-08,2.245233332611935e-08,2.2314579635513994e-08,2.0776688809770212e-08,2.8001848077917968e-08,2.4886421825861955e-08,2.0812067486490008e-08,2.5165315900328474e-08,2.248605320679119e-08,2.520258594562174e-08,2.4243397900493976e-08,3.355315831762294e-08,2.8554470776995482e-08,3.210174563169019e-08,3.5176863955853914e-08,3.8957400951243514e-08,4.217989449722373e-08,5.2646644646107376e-08,5.808155372703505e-08,8.744783029459747e-08
3.741029330921568e-08,6.05348256760357e-08,4.225886625062387e-08,3.479565410705986e-08,3.602569765240834e-08,4.716466247748014e-08,3.3062769168308185e-08,3.9375633197448575e-08,3.1257544840478025e-08,3.770200914835541e-08,3.4169174727404005e-08,2.555699184106614e-08,4.089978506988126e-08,2.66277557402817e-08,3.049297716899616e-08,2.4498612159476123e-08,2.5368339732235986e-08,2.9580663387388345e-08,3.2775766454067926e-08,3.228892514905722e-08,3.3734989112731506e-08,2.8356796358862437e-08,2.7355898200650403e-08,2.3121622836158684e-08,2.1481214433784833e-08,3.137920142460996e-08,2.3139262576843893e-08,2.7685106939835204e-08,2.268249617043226e-08,2.3578925965578972e-08,2.6884934434474113e-08,3.2469638760308125e-08,2.2980303679191548e-08,2.4257601977774478e-08,3.4531776811914765e-08,2.2862298962880732e-08,3.109390940244113e-08,2.8575933634292727e-08,3.4585548443877734e-08,3.077806151388713e-08,3.3123717532260785e-08,3.704289809796428e-08,4.1306144457486206e-08,4.0769791889370225e-08,5.048981619959474e-08,6.346518422432578e-08,7.666629428878839e-08,1.119409147166057e-07
2.934722230483594e-08,2.2473921247542316e-08,2.1728157704170483e-08,2.00482741794961e-08,2.9687347917864848e-08,1.9764671908685868e-08,1.7609644351866555e-08,1.888836998223422e-08,2.698076432523319e-08,2.152525899370193e-08,2.2616292417612e-08,1.8082583212968237e-08,1.489688309700831e-08,2.586603711190263e-08,1.484717139683405e-08,1.9863061798866925e-08,2.1171621313395763e-08,1.903292575987323e-08,1.46490975696219e-08,2.0203309932445124e-08,2.2729219730635564e-08,1.8198772474648087e-08,1.4885498367309214e-08,1.83691022709731e-08,2.3686618975692007e-08,1.693679442499007e-08,2.402351458996441e-08,1.746001109542256e-08,1.6990399968821015e-08,1.5613491793052523e-08,1.922775915178551e-08,1.9581003558632406e-08,1.4676597980551815e-08,1.6880900486642288e-08,2.3236874457086415e-08,1.9275547089524296e-08,1.5945030338844682e-08,1.529136198653283e-08,1.8145362701004776e-08,2.393171873772216e-08,2.127874539133955e-08,2.4338485644803204e-08,3.0759281073833034e-08,2.5997245328929274e-08,3.5936921175430374e-08,4.2870482287204395e-08,5.3750384265050014e-08,7.741703163098556e-08
1.9808845983542113e-08,3.157129250880693e-08,3.391978000812677e-08,2.892114040493886e-08,2.377758728334509e-08,1.865459918516816e-08,2.547582912286641e-08,2.8853115442290854e-08,1.8664622923890557e-08,1.7626321397316174e-08,2.5843262111912596e-08,1.689116024254873e-08,3.0257348224319745e-08,2.2904593246212323e-08,1.9809381248384247e-08,1.7135697507061674e-08,1.7009415587550767e-08,2.6406064293178937e-08,2.1550673103651164e-08,1.4225688442070584e-08,1.2984554760183763e-08,2.1684024811154993e-08,1.5869714092488428e-08,1.75276124585443e-08,1.5199737148983076e-08,1.4264319612094688e-08,1.7267562394062526e-08,1.4099687572415084e-08,1.7697373223325778e-08,1.896154673630775e-08,1.4801532067601086e-08,2.037727317432321e-08,2.079176581684798e-08,1.8517831674895176e-08,1.6773589186101807e-08,2.1870039996086502e-08,2.4380393428646688e-08,2.0231804010496703e-08,2.10517429603207e-08,2.9867134582079594e-08,2.8789282370971666e-08,3.050989815077858e-08,2.9580207336344208e-08,3.134677637491201e-08,3.291312674029462e-08,3.464487339342171e-08,5.745994485602961e-08,8.786697379598231e-08
1.4457714976366895e-08,1.3511842182151454e-08,1.729565020035647e-08,1.452481857026825e-08,1.4593573119712001e-08,1.4366068453944868e-08,1.4210699429420205e-08,1.3794275753458188e-08,1.0806740723729923e-08,1.8141479721741052e-08,1.2242892207310844e-08,1.581537601372768e-08,1.4468447799325805e-08,1.3041415468562244e-08,1.7675275193074675e-08,1.565521977228404e-08,1.452623700241056e-08,1.0588036383041764e-08,1.7964450925087e-08,1.335627907919904e-08,1.1638962280920135e-08,1.3643702930102144e-08,1.242528222140755e-08,9.004393580499087e-09,1.2308364459057555e-08,1.0210279070817701e-08,1.0519540672841121e-08,1.1984119285818352e-08,1.014786939287894e-08,1.0534765322529072e-08,9.454837077367106e-09,1.1428340900886386e-08,1.16327141903028e-08,1.3950470806559594e-08,1.3748737093588138e-08,1.1742126897919271e-08,1.181244447844755e-08,1.2687685087889798e-08,1.3389617547339402e-08,1.4753786999584288e-08,1.972831615423446e-08,1.639457193930477e-08,1.633548598877797e-08,2.3030011112691856e-08,2.2511764983123287e-08,2.436007984118982e-08,3.403192364445559e-08,4.966414054065156e-08
3.050672707708147e-08,4.264363926984023e-08,2.8474041849318557e-08,4.448757760312862e-08,2.6284337037069024e-08,2.6243685376076645e-08,3.301691584405287e-08,2.9276839486178326e-08,2.4305922690509783e-08,3.306157747129334e-08,2.6058505339463366e-08,2.2947593531326454e-08,3.9621286995567136e-08,2.9102024573051368e-08,2.0482551294443738e-08,2.3898208507394762e-08,3.270852073618965e-08,2.9065988675954804e-08,2.402975285217186e-08,1.8403789320199904e-08,2.3113372038875245e-08,2.2806133773025517e-08,2.2416485147032535e-08,2.6886591212653253e-08,2.4652789850429746e-08,2.6225710829787392e-08,2.0897757691945726e-08,1.912086083014883e-08,2.690218533271768e-08,2.2488639309194105e-08,2.2530771674192713e-08,2.082359271151419e-08,2.7969100834936737e-08,2.4948988338635233e-08,2.089432159030549e-08,2.522644859125396e-08,2.2470291032152116e-08,2.537899038214419e-08,2.429210184536135e-08,3.362835279849501e-08,2.8577177268059e-08,3.196591160615558e-08,3.5151012164990866e-08,3.8882458435981004e-08,4.2166300454385575e-08,5.282817930607603e-08,5.823692124945051e-08,8.734371862195301e-08
3.600383445947087e-08,6.28044139994867e-08,4.1217359510667035e-08,3.3597895316975945e-08,3.3888873382401305e-08,4.649629605652772e-08,3.518099637056259e-08,3.8566841134532896e-08,3.4131903505893276e-08,3.4980737198446703e-08,3.454966356098344e-08,2.566457900085656e-08,4.051947295236732e-08,2.7176092913401487e-08,2.9877385859528024e-08,2.4402654146164375e-08,2.541829292638797e-08,2.8919712452547837e-08,3.241107908072267e-08,3.15759264933736e-08,3.419800878174862e-08,2.781332803730314e-08,2.7280927524969247e-08,2.3542012303132476e-08,2.1378968022971582e-08,3.1526701905552815e-08,2.3292468639271443e-08,2.780508729744126e-08,2.2680910815410842e-08,2.3835047511873544e-08,2.6772391821574358e-08,3.261613778906532e-08,2.29678224996506e-08,2.435364401189778e-08,3.44532000096007e-08,2.285765864267273e-08,3.13529589336037e-08,2.8515840861463448e-08,3.471891136950251e-08,3.077555453209532e-08,3.3329001224200883e-08,3.693373519348953e-08,4.1222570770856435e-08,4.065471774133488e-08,5.0303507275464356e-08,6.342321251399334e-08,7.6272254314896e-08,1.1300564660552621e-07
2.4858654701006737e-08,2.008475886528712e-08,1.9924288588448197e-08,2.0877754745126285e-08,2.8220407667490508e-08,2.0322660336466253e-08,1.777557144801552e-08,2.156713440278346e-08,2.8423909505576365e-08,2.2875814937659788e-08,2.3182760114631288e-08,1.817433735740769e-08,1.512616240464424e-08,2.508397118170673e-08,1.6109123614029088e-08,2.0497856662922726e-08,2.1570214228870747e-08,1.88595554915745e-08,1.4453440685912352e-08,1.9851734156513437e-08,2.281907877736265e-08,1.7842893204535688e-08,1.492678842814326e-08,1.8186662337893742e-08,2.379487337774405e-08,1.6720706656853907e-08,2.3940611140927526e-08,1.7434527802913226e-08,1.696575815219672e-08,1.5446527226963194e-08,1.911300852284783e-08,1.952348105711749e-08,1.4596907351933225e-08,1.7387612749460084e-08,2.3493897932485114e-08,1.953473932205071e-08,1.5806041104404073e-08,1.5395651394415577e-08,1.8020855138811988e-08,2.423540516661676e-08,2.118006054624007e-08,2.401900051911796e-08,3.098098127554783e-08,2.610767228957437e-08,3.552285189597137e-08,4.3310620422677846e-08,5.410685566600307e-08,7.675022110890963e-08
2.6394004806930314e-08,2.6745733045683542e-08,2.494427891220191e-08,3.502904407165446e-08,2.970891322111462e-08,3.850739394355342e-08,3.1246187759007474e-08,1.9218330883338407e-08,2.432023066069782e-08,1.958477976123476e-08,2.4784858289617314e-08,1.7629489999964758e-08,1.9915791450861914e-08,1.9494203767172045e-08,2.6994694341708516e-08,2.3647252354725918e-08,2.507366485153363e-08,1.657865050479801e-08,2.141087744316948e-08,2.0364144914154838e-08,1.9265325757855335e-08,2.036496068353057e-08,1.6492469012894373e-08,2.7830350593414922e-08,1.9450714245089345e-08,2.2992281366996108e-08,1.659300901187198e-08,2.188066121254527e-08,1.670418125922422e-08,1.7162220620279156e-08,2.127400999348747e-08,1.683936230298004e-08,2.0273991414017162e-08,1.5447623547089597e-08,1.7579641010188834e-08,1.9397094156140808e-08,1.9152303754589822e-08,2.2688678044824476e-08,2.100639692677459e-08,2.0559070258813225e-08,2.784758345583046e-08,2.5792279111104332e-08,3.188928732636198e-08,3.863906809454108e-08,3.673719908606064e-08,3.97836443157019e-08,5.757654623305926e-08,9.480306964845219e-08
2.5342437826860937e-08,3.1774087712166107e-08,2.9532839232864596e-08,4.383137855172332e-08,2.5351334062932454e-08,2.4211288334557206e-08,2.649124599726334e-08,2.033247105183614e-08,2.7893877177980828e-08,3.289418256148238e-08,2.014799609132797e-08,2.156602259442721e-08,2.3924760797668923e-08,2.597555644929238e-08,2.832619298718544e-08,2.931306486775438e-08,2.799676129977408e-08,2.3320013603131214e-08,1.8554209253348586e-08,2.0126509276339944e-08,2.3227416196466953e-08,2.943272930142509e-08,1.724712222439435e-08,2.185649961764309e-08,2.226688017457454e-08,1.9793929064823738e-08,2.2680717183601375e-08,2.1495992968065876e-08,2.6991656633191854e-08,1.7403091567572763e-08,2.1201214534242858e-08,1.9863470766547954e-08,1.8507472183201834e-08,2.0487272834426e-08,2.1432655999998892e-08,2.521031667945872e-08,2.27949040399612e-08,2.6671348010106922e-08,2.7555611270572767e-08,3.073829596794105e-08,2.4032101399353587e-08,3.014728080582142e-08,3.0130311275898936e-08,3.6957882237900666e-08,4.447272842975712e-08,4.649559582565069e-08,8.319356286259782e-08,8.576456168596486e-08
3.015442106596714e-08,2.907084485068529e-08,2.0483858017455974e-08,2.279847813428172e-08,2.6124875925602784e-08,3.484923357675445e-08,1.9425731358547364e-08,2.208889267675009e-08,1.8543291939787584e-08,2.673496005319092e-08,2.6852699405417976e-08,1.8984175866577702e-08,2.0358987349869993e-08,1.8711386158158305e-08,1.561171048055142e-08,1.4914668741104153e-08,2.3678756741852758e-08,2.197760292666942e-08,1.9708846840873812e-08,1.9635678857878977e-08,1.5702891424784535e-08,1.9322394846945606e-08,1.7035931414874593e-08,1.6111813376838836e-08,1.8221738949775164e-08,1.6127586997622512e-08,1.4287973879335148e-08,2.0350863316847868e-08,1.9446061680437197e-08,2.1103106245312154e-08,2.019789421239036e-08,1.405427881305668e-08,2.07847056857858e-08,1.7353462734522218e-08,1.6512002025050874e-08,1.627718629843663e-08,2.085922194563624e-08,2.003266988907619e-08,2.555764183844178e-08,2.2976482026183878e-08,2.0593392751676324e-08,2.097081225231249e-08,2.4046479591325922e-08,3.07012254912489e-08,3.282776786963435e-08,3.545076993819507e-08,5.812864424917612e-08,8.705973955965941e-08
2.0822751160869934e-08,2.7685043614238174e-08,2.2811887795029124e-08,2.502059830329256e-08,1.86308903226472e-08,2.1874094456628664e-08,1.6097780314410215e-08,1.3096557861868826e-08,1.464280579850533e-08,1.73619914901504e-08,2.4277768998135803e-08,1.6338523006719362e-08,1.566209729963964e-08,1.4079395451100871e-08,1.3984784702239815e-08,1.4283068547047535e-08,1.7125833966107966e-08,1.35863500963057e-08,1.1190441028722978e-08,1.1042949263560397e-08,1.10618230527831e-08,2.1493469982657676e-08,1.4844340200473018e-08,1.1595211590399141e-08,2.2557021146503713e-08,1.5188471701599814e-08,1.0415284528853071e-08,1.1041299206206308e-08,1.5151285985338342e-08,1.079827080260649e-08,1.0902199943644656e-08,1.1940083170589907e-08,1.6320536927448285e-08,1.1931340025596072e-08,1.2948261191712509e-08,1.777156913081728e-08,1.607727764432278e-08,1.4659362174955488e-08,2.157124701957594e-08,1.585078619917367e-08,1.7283520065367012e-08,2.3260728638146356e-08,1.8623401084340817e-08,2.196374995800997e-08,2.7889384138723128e-08,2.6387959256803563e-08,4.387782205285871e-08,6.28737857162776e-08
5.2118558603867195e-08,4.3776237324078644e-08,3.040689796258817e-08,3.290868207395164e-08,2.6940492378106283e-08,2.8156625552846664e-08,3.583238246447971e-08,3.145253651252724e-08,3.0388191973344934e-08,3.224385963853689e-08,2.2169111393580354e-08,2.9772322251402178e-08,3.092911659003158e-08,2.4644213376309538e-08,2.9206342557132798e-08,2.0730557675634513e-08,2.3934887888216393e-08,3.129273177599791e-08,2.5486339387036584e-08,1.7049618930776072e-08,2.4343597099854133e-08,2.3769344902960415e-08,2.8713648111314054e-08,2.0782666069628396e-08,2.1245244301845423e-08,2.0409534584424225e-08,2.1244703026924276e-08,2.214050837794129e-08,3.202414619912925e-08,2.5015905503286318e-08,3.108309364958501e-08,3.5274299195073694e-08,2.1724415764880892e-08,2.1587608254339813e-08,3.0998154068759964e-08,2.359486827443115e-08,2.6172481358238995e-08,3.53857175871395e-08,2.4547753722881392e-08,2.706865005446803e-08,2.8566930761093085e-08,3.283245893691955e-08,4.390983704348143e-08,4.3283535744277474e-08,6.290076354932284e-08,5.261196803010052e-08,6.219643155136306e-08,1.1291973592220105e-07
2.4149542291243068e-08,2.3732689651719056e-08,2.3764597962609788e-08,3.2654988230810886e-08,3.2798579812196067e-08,3.981060121526354e-08,2.8382235186760148e-08,1.9144478510716933e-08,2.3377726333456418e-08,1.936505519286814e-08,2.5160139721970418e-08,1.7872092151862587e-08,1.932095364403178e-08,1.9435027241827033e-08,2.66849880496109e-08,2.4130665647183512e-08,2.495080186622196e-08,1.6536253445651007e-08,2.1927903550390295e-08,2.077953239702008e-08,2.0295313560976767e-08,2.0513268873912445e-08,1.6574997220796145e-08,2.8959260812094253e-08,1.9615708560555173e-08,2.3643915183658203e-08,1.658072327995067e-08,2.2120212689223788e-08,1.6695514676136215e-08,1.760909679831445e-08,2.1468692101485108e-08,1.695900674343747e-08,2.0279451638765804e-08,1.5444225632433346e-08,1.7504259636488256e-08,1.9629159796087113e-08,1.924427226645624e-08,2.2582196377381338e-08,2.1327966186346782e-08,2.0591335007809905e-08,2.8178579790558672e-08,2.5719097128286132e-08,3.1533527445929264e-08,3.866051093597554e-08,3.6626693899014505e-08,3.957675541399339e-08,5.774847320755775e-08,9.471293016215284e-08
2.7253869385224852e-08,3.6608968726253166e-08,3.288182304265136e-08,4.06545424633611e-08,2.4547169055262328e-08,2.2381846983875456e-08,2.740833386274771e-08,2.1023443370546164e-08,2.8971908801257977e-08,3.421512655518506e-08,1.9938311730837424e-08,2.1526555246962864e-08,2.4133464760484283e-08,2.6507658421840425e-08,2.8564179271033312e-08,2.970262300709248e-08,2.7157655908235786e-08,2.2572399671205858e-08,1.804877748901468e-08,2.0381866992929052e-08,2.2867394908776877e-08,2.993805188766736e-08,1.6985341651477596e-08,2.1505761825840882e-08,2.292028191054283e-08,1.9731641001898964e-08,2.2799613574865235e-08,2.146294812005675e-08,2.729215455615504e-08,1.739844378848534e-08,2.1039487015533986e-08,2.008832456646527e-08,1.851722340981135e-08,2.0355350791949255e-08,2.160715722822511e-08,2.517689227057724e-08,2.2420760018206132e-08,2.714116193110311e-08,2.781097773249691e-08,3.117958585620022e-08,2.405373767161174e-08,3.0374712565216265e-08,3.033712481375052e-08,3.679341837880151e-08,4.487457043816376e-08,4.664166154059022e-08,8.29368095190252e-08,8.810746125024363e-08
2.877691272845271e-08,3.023368496064184e-08,2.1363705235111286e-08,2.3103980019873322e-08,2.593276207524714e-08,3.295203777237922e-08,1.9384572661924925e-08,2.3181991189126872e-08,1.8588158494379347e-08,2.6225513623242147e-08,2.638990484712685e-08,1.8957341018133283e-08,2.01892418554445e-08,1.8685111485882547e-08,1.5543695015379172e-08,1.489249657130229e-08,2.356093817485434e-08,2.1804261521394183e-08,1.9786802968393297e-08,1.9601784510411535e-08,1.55960013245656e-08,1.9318814658926662e-08,1.7209014423154658e-08,1.6083280505730582e-08,1.815586427731656e-08,1.5937344755306048e-08,1.4216968826434167e-08,2.0236400344436043e-08,1.9490705432604258e-08,2.12271150569057e-08,2.0181631340046555e-08,1.4016036356332683e-08,2.0990670287694115e-08,1.720795330638984e-08,1.6485353826942866e-08,1.626499166245318e-08,2.107853866037073e-08,2.0026187942070878e-08,2.546984697488107e-08,2.287035266082016e-08,2.049023347663696e-08,2.076920654153326e-08,2.4108478243651105e-08,3.0717363485476804e-08,3.283416444202993e-08,3.5456869922020866e-08,5.936487390996581e-08,8.593680368247304e-08
2.2888257674182536e-08,2.477245861164632e-08,2.38039086836736e-08,2.2644399810402666e-08,1.6309954740592008e-08,2.1616355353845248e-08,1.6291580658033003e-08,1.353148772038798e-08,1.4643850532032067e-08,1.7054699426896512e-08,2.3373508522812968e-08,1.6189775312799453e-08,1.5666275920507316e-08,1.3976994150162965e-08,1.4060575164604796e-08,1.4088295925003465e-08,1.700580461123071e-08,1.349417776347607e-08,1.112741055566119e-08,1.096365366610529e-08,1.1028469155500658e-08,2.1403438865749808e-08,1.4776977953588253e-08,1.1761992421272097e-08,2.2486295363331704e-08,1.488655214508153e-08,1.0416784217217699e-08,1.0764293483759704e-08,1.5188516395052652e-08,1.0903810629735719e-08,1.0864465575082951e-08,1.1913782683951652e-08,1.63294971443971e-08,1.192723067706361e-08,1.295602543756196e-08,1.7807086364391413e-08,1.6031129115876322e-08,1.4632617273873235e-08,2.1612449794882624e-08,1.5860353469026387e-08,1.7236616375110815e-08,2.3203791418274253e-08,1.85757819497193e-08,2.1930928409832954e-08,2.776101464638617e-08,2.6407151273662986e-08,4.41438440925763e-08,6.32432600226787e-08
